gamma	1.93664	-12.25	-398	1000
gamma	14.921	11.521	-398	1000
gamma	-11.073	-11.727	-398	1000
gamma	-16.1856	11.7816	-398.942	382.075
gamma	-16.8127	6.93659	-398	382.075
gamma	12.8968	-1.08596	-398	1000
gamma	14.026	-57.7334	-398	1000
gamma	14.6777	-6.41398	-398	1000
gamma	-18.0197	-9.68188	-398	1000
gamma	133.63	-219.927	-398	892.923
gamma	-12.2039	-0.147111	-398	1000
gamma	-16.946	1.20157	-398	1000
gamma	-5.33425	8.87635	-398	1000
gamma	-4.94018	13.0752	-398.934	394.394
gamma	-8.68282	15.8688	-398	394.394
gamma	-4.94201	13.0655	-398.889	0
gamma	-12.5716	0.557489	-398	1000
gamma	-4.9523	-12.8051	-398	1000
gamma	80.6728	-41.4633	-398	933.87
gamma	-0.682957	3.7752	-398	1000
gamma	-291.355	-228.579	-398	573.161
gamma	13.5447	0.699473	-398	1000
gamma	4.11822	-12.2968	-398	1000
gamma	91.6263	-108.744	-398	833.749
gamma	-0.289713	10.3465	-398	1000
gamma	-16.9774	-7.445	-398.193	229.563
gamma	-15.8344	-8.22153	-399.562	205.806
gamma	-15.7119	-8.25909	-399.574	0
gamma	-16.7157	-7.70655	-398.225	0
gamma	0.127876	-4.82988	-398	1000
gamma	15.7684	8.22858	-398	1000
gamma	-15.1889	1.94657	-401.403	271.533
gamma	-15.1199	1.83332	-401.453	134.284
gamma	-15.3122	1.98728	-401.414	0
gamma	15.457	-7.46755	-398	1000
gamma	7.43275	4.46063	-398.654	263.143
gamma	7.39696	4.46978	-398.671	0
gamma	-29.1044	371.017	-398	600.82
gamma	10.7121	4.12204	-398	1000
gamma	-3.65891	7.03645	-398	1000
gamma	8.51447	-11.6498	-398	1000
gamma	-12.3819	-10.3192	-398.828	0
gamma	17.1655	-6.28044	-398	1000
gamma	3.40629	5.90305	-398	1000
gamma	12.0019	7.56893	-398	1000
gamma	0.624949	10.453	-398	1000
gamma	-6.51111	-10.5141	-400.761	459.249
gamma	-6.74765	-9.19212	-400.153	0
gamma	7.92289	-6.86812	-398	1000
gamma	-220.587	-115.994	-398.088	0
gamma	-16.0507	-0.416061	-398.304	0
gamma	3.94573	-1.1131	-400.849	278.096
gamma	3.32797	-2.32462	-401.316	0
gamma	3.97037	-1.12896	-400.832	0
gamma	-13.424	13.1812	-398	1000
gamma	-0.820005	-10.61	-398	1000
gamma	-13.2865	4.14103	-398	1000
gamma	-0.315831	-8.87907	-398	1000
gamma	-12.9055	3.41602	-398	1000
gamma	-16.6342	4.97007	-401.149	671.277
gamma	-16.2478	7.74471	-398	671.277
gamma	-13.3327	5.93001	-399.519	808.273
gamma	-12.5513	5.93277	-398	808.273
gamma	-90.5158	54.2986	-398.631	233.821
gamma	-91.2111	53.8498	-399.505	0
gamma	6.26001	1.58905	-398	1000
gamma	11.7708	5.45463	-398	1000
gamma	8.9995	7.0988	-398	1000
gamma	11.9949	8.62242	-398	1000
gamma	-9.58037	8.5156	-398	1000
gamma	8.55501	-4.86631	-401.751	291.523
gamma	8.66578	-4.89753	-401.782	0
gamma	-9.04673	-13.3247	-398	1000
gamma	8.0103	-2.65606	-398	1000
gamma	4.13778	11.2948	-398	1000
gamma	-6.2509	161.513	-401.852	0
gamma	4.40154	6.98475	-400.478	0
gamma	4.10706	6.50812	-399.868	0
gamma	-0.00259223	-0.429381	-400.761	905.901
gamma	-0.0748194	0.373419	-398.381	0
gamma	8.35234	6.45542	-398	1000
gamma	-6.92559	-9.64223	-398	1000
gamma	-6.47326	-3.94743	-398	1000
gamma	5.92927	-3.75965	-398	1000
gamma	-2.59956	-5.47049	-401.286	243.193
gamma	-1.83491	-5.44184	-401.84	0
gamma	224.665	8.08859	-398	774.289
gamma	-13.6601	8.96805	-398	1000
gamma	-3.79798	2.19445	-398	1000
gamma	10.5891	-5.66133	-398	1000
gamma	-85.5218	41.537	-398.294	194.038
gamma	-87.1845	40.0026	-399.732	0
gamma	-12.5647	-3.34554	-398	1000
gamma	-15.9844	-9.06396	-398	1000
gamma	-201.139	60.3654	-400.069	0
gamma	-406.066	-446.974	-399.081	196.028
gamma	-406.025	-446.732	-399.078	0
gamma	-19.4865	-5.13387	-398	1000
gamma	3.11666	11.8696	-399.204	0
gamma	15.6757	2.90782	-398	1000
gamma	-12.0628	-1.43209	-398	1000
gamma	-8.64986	9.16775	-398.313	673.437
gamma	-8.6743	9.45018	-398	673.437
gamma	9.78217	7.26092	-398	1000
gamma	15.3606	-6.59873	-398	1000
gamma	-19.6549	3.74913	-398	1000
gamma	11.3855	1.74349	-398.26	480.086
gamma	11.4844	2.26439	-398	480.086
gamma	16.3608	-1.83561	-401.653	697.68
gamma	17.409	-2.76433	-399.993	0
gamma	-2.56029	-3.46827	-398	1000
gamma	-10.2023	-3.32222	-398	1000
gamma	-6.22124	-6.1187	-398	1000
gamma	11.3381	-12.3093	-398	1000
gamma	69.0168	74.2778	-398.373	0
gamma	33.6031	-21.5362	-398.182	0
gamma	2.46308	-108.72	-398	1000
gamma	3.60108	-0.570727	-398	1000
gamma	-6.17748	-5.60789	-398	1000
gamma	4.27686	-5.62895	-400.746	773.967
gamma	4.53689	-7.34501	-398	773.967
gamma	67.0295	-127.109	-399.584	0
gamma	-6.12784	-8.00699	-398	1000
gamma	-0.137974	5.49643	-398	1000
gamma	5.86752	-0.248431	-401.512	297.42
gamma	6.05147	-0.639536	-401.605	284.677
gamma	6.09844	-0.719	-401.668	0
gamma	9.67191	4.93348	-398.003	0
gamma	15.234	9.6049	-398	1000
gamma	11.4288	-8.59619	-398	1000
gamma	9.99558	-203.035	-398	991.139
gamma	-506.305	9.40577	-398	762.934
gamma	-8.89258	3.16429	-398	1000
gamma	2.4777	-5.06652	-401.186	299.178
gamma	1.53406	-6.76071	-401.586	0
gamma	-15.6657	-3.88842	-398.927	0
gamma	10.2361	11.4229	-398	1000
gamma	87.0627	-83.1212	-401.476	0
gamma	-16.5117	9.71028	-398	1000
gamma	0.880066	4.70829	-400.765	0
gamma	-65.6154	102.198	-398.546	0
gamma	9.56613	-2.55694	-398	1000
gamma	-12.6106	-11.0463	-398	1000
gamma	-16.9053	-9.53788	-398	1000
gamma	70.6301	-7.07321	-398	1000
gamma	-10.1983	9.69419	-398	1000
gamma	-2.90183	-1.03024	-398	1000
gamma	12.1415	-1.04591	-398	1000
gamma	-82.2097	-85.8779	-398.255	0
gamma	-4.83887	-10.7799	-398	1000
gamma	-18.5947	6.38734	-398	1000
gamma	14.825	7.11905	-399.101	838.118
gamma	15.3251	6.8853	-398	838.118
gamma	-602.283	-64.9371	-398	535.949
gamma	-1.32873	9.90455	-401.403	220.354
gamma	-1.1476	9.49232	-402	220.354
gamma	4.31562	3.14942	-398	1000
gamma	12.5864	-11.565	-399.433	284.926
gamma	17.4572	-9.26745	-401.082	0
gamma	18.6733	12.0778	-399.333	0
gamma	14.9649	-7.95135	-398	1000
gamma	16.969	5.52232	-398	1000
gamma	-3.77392	10.224	-398	1000
gamma	-28.4433	-32.2482	-398	979.521
gamma	7.56645	19.8483	-398	1000
gamma	13.9138	-0.0417127	-398	1000
gamma	1.22306	-7.80723	-398	1000
gamma	-0.292891	-0.443392	-398	1000
gamma	-14.9154	11.8443	-398.894	0
gamma	-12.5446	11.8243	-402	436.124
gamma	-11.6968	8.95127	-398	1000
gamma	0.724166	10.511	-398	1000
gamma	-4.23879	11.3698	-399.212	432.63
gamma	-4.69333	11.5564	-399.047	0
gamma	-92.1862	-56.144	-398	884.132
gamma	-12.402	8.57486	-399.549	946.239
gamma	-12.7868	8.74942	-398	946.239
gamma	-0.100092	7.00049	-398	1000
gamma	-6.80827	-3.868	-398	1000
gamma	566.296	-44.2589	-401.241	0
gamma	-9.02259	12.9457	-398	1000
gamma	-4.08883	0.813809	-398.962	226.671
gamma	-5.71281	-1.05365	-401.731	0
gamma	-17.8323	4.47825	-398	1000
gamma	2.43706	-4.78564	-401.702	0
gamma	6.03783	9.61141	-398	1000
gamma	-135.496	4.55118	-398	1000
gamma	-1.6711	-3.75265	-398	1000
gamma	45.3215	-1.8573	-401.417	0
gamma	14.648	-5.96315	-399.369	441.333
gamma	14.634	-5.96911	-399.363	186.493
gamma	14.6516	-5.95524	-399.45	0
gamma	-16.2703	-1.51515	-398	1000
gamma	-121.932	-221.122	-398	669.708
gamma	-233.03	-266.255	-398.827	0
gamma	14.6264	-11.9991	-399.96	0
gamma	-10.8884	9.00599	-398	1000
gamma	17.2086	-11.0574	-399.114	771.479
gamma	17.3707	-11.7712	-398	771.479
gamma	4.56132	5.43299	-398	1000
gamma	17.0327	13.1431	-398	1000
gamma	3.79258	-2.43728	-398.557	379.223
gamma	5.95836	0.161378	-398	379.223
gamma	307.83	287.446	-399.05	0
gamma	-1.67167	-10.8891	-398	1000
gamma	-239.548	153.519	-398	707.128
gamma	-14.5505	4.93726	-398	1000
gamma	16.621	-7.09415	-400.758	490.709
gamma	15.1603	-2.36715	-398	490.709
gamma	4.49944	-6.45218	-398	1000
gamma	3.53564	5.81051	-400.281	519.013
gamma	3.30256	6.54043	-399.815	197.783
gamma	3.03758	6.27024	-400.021	0
gamma	-163.494	151.764	-398	771.605
gamma	4.4123	-13.1798	-398	1000
gamma	-7.43428	0.337545	-398	1000
gamma	-385.559	44.5827	-398.87	0
gamma	79.193	27.0717	-400.478	367.613
gamma	79.2143	26.9544	-400.455	0
gamma	16.6729	-7.64949	-398	1000
gamma	7.84239	8.38671	-401.876	960.399
gamma	7.32666	7.86828	-398	960.399
gamma	-0.0695435	3.21036	-398	1000
gamma	-13.3774	-6.47308	-398	1000
gamma	-18.7987	-10.3851	-398.714	0
gamma	1.47123	7.60634	-398	1000
gamma	-1.97179	32.9975	-398	1000
gamma	1.20383	-12.1544	-398.27	805.359
gamma	1.05931	-12.1924	-398	805.359
gamma	-12.6327	-12.5568	-398	1000
gamma	240.261	428.32	-399.06	0
gamma	12.6776	-3.60617	-398	1000
gamma	17.0102	-9.0516	-398	1000
gamma	-3.92035	-6.18498	-398.834	814.18
gamma	-3.96181	-6.25167	-398.727	407.516
gamma	-4.61364	-5.56691	-398	407.516
gamma	-9.87215	3.76801	-400.004	860.977
gamma	-10.6379	4.25962	-398	860.977
gamma	-1.61221	-4.07604	-400.957	400.457
gamma	-5.99585	-0.691921	-399.606	0
gamma	2.60306	3.16406	-399.131	423.561
gamma	0.627592	4.87714	-398.295	300.833
gamma	-1.94543	4.59238	-399.213	0
gamma	562.861	283.163	-398	636.311
gamma	-2.65572	-5.77469	-398.44	589.264
gamma	-3.03883	-6.14561	-398	589.264
gamma	-6.73667	11.9866	-398	1000
gamma	88.605	184.962	-400.199	447.187
gamma	90.2971	184.716	-399.328	180.737
gamma	90.2375	184.829	-399.479	0
gamma	16.3297	-12.3324	-398	1000
gamma	-17.5253	-7.58457	-398	1000
gamma	-239.659	-98.224	-398	725.289
gamma	5.81293	-12.4638	-398	1000
gamma	2.00802	1.24261	-399.997	775.812
gamma	1.43851	0.167842	-398	775.812
gamma	-12.6282	-4.49015	-398	1000
gamma	235.331	149.7	-400.965	735.402
gamma	237.916	151.616	-398	735.402
gamma	641.471	416.214	-400.863	351.009
gamma	642.128	417.872	-402	351.009
gamma	-8.85463	-11.3541	-399.65	0
gamma	-14.2169	3.7711	-398	1000
gamma	-80.4976	87.6356	-399.801	307.515
gamma	-80.4685	87.793	-399.851	0
gamma	-10.026	-1.9849	-398	1000
gamma	-21.94	-6.6391	-398	1000
gamma	7.52744	9.25106	-398	1000
gamma	-0.289316	-6.77241	-398	1000
gamma	-11.9587	-6.72344	-398	1000
gamma	-12.87	11.1593	-398	1000
gamma	7.18667	5.73584	-398	1000
gamma	19.8412	-12.8162	-398	1000
gamma	11.6468	-6.98189	-398	1000
gamma	-3.61184	-2.69527	-398.96	300.742
gamma	-3.60057	-2.65939	-398.967	0
gamma	-3.60837	-2.70167	-398.941	0
gamma	-7.57516	-6.3152	-398	1000
gamma	10.049	-4.32482	-398	1000
gamma	14.6304	-5.05793	-401.813	0
gamma	14.8554	-4.5242	-401.985	0
gamma	83.5311	199.492	-398	794.991
gamma	-0.18672	4.66757	-398	1000
gamma	210.533	-113.718	-398	840.099
gamma	16.6798	4.45749	-398	1000
gamma	1.01416	-2.95289	-398	1000
gamma	-334.112	-18.1543	-398	732.914
gamma	-8.08907	-12.3419	-399.378	550.815
gamma	-6.81437	-13.1545	-398.291	0
gamma	0.569997	8.21712	-401.634	870.665
gamma	-0.328209	8.30248	-399.453	362.927
gamma	-0.132634	2.55946	-398	362.927
gamma	-42.3154	-223.899	-398.197	0
gamma	149.291	-69.641	-401.313	202.828
gamma	149.004	-69.0735	-401.695	0
gamma	6.92429	-8.1175	-398	1000
gamma	-12.3274	0.122558	-398	1000
gamma	184.452	469.171	-401.851	0
gamma	-401.744	124.105	-401.496	456.847
gamma	-407.249	124.998	-401.488	175.502
gamma	-406.713	124.435	-401.411	0
gamma	14.5501	11.5473	-400.46	0
gamma	13.9743	5.95144	-400.157	339.921
gamma	14.5348	8.2128	-400.174	0
gamma	-52.0348	11.6797	-398	985.703
gamma	152.26	-49.9302	-398	591.58
gamma	1.9551	-10.9433	-398	1000
gamma	7.86686	-2.66644	-398	1000
gamma	7.48912	-12.4359	-401.214	420.506
gamma	15.8322	-6.81628	-398.085	0
gamma	7.38669	-12.3368	-401.212	0
gamma	-6.41469	5.86427	-400.626	725.51
gamma	-5.8593	7.7324	-398	725.51
gamma	-0.161671	-12.6703	-398	1000
gamma	14.4675	-7.28874	-400.323	0
gamma	-9.3148	-3.12615	-398	1000
gamma	-10.3463	8.1095	-398	1000
gamma	-10.3002	-4.62045	-401.236	257.907
gamma	-10.2695	-4.01696	-401.551	0
gamma	-5.40255	-4.35272	-398	1000
gamma	8.35098	-11.012	-398.297	0
gamma	-0.143154	0.997975	-400.058	567.227
gamma	0.342215	2.61657	-398.76	0
gamma	56.9588	-37.5215	-398	931.309
gamma	301.725	104.031	-398	749.737
gamma	-15.7402	-12.6066	-400.98	819.863
gamma	-16.2158	-12.8828	-400	0
gamma	6.27268	-5.60893	-398	1000
gamma	16.6278	-6.64445	-398	1000
gamma	27.9175	-1.98804	-398	1000
gamma	-9.43738	10.6591	-398	1000
gamma	-49.762	-79.8304	-399.244	548.911
gamma	-51.8529	-80.9783	-398	548.911
gamma	-7.13614	-132.896	-398.038	0
gamma	14.4828	3.71381	-398	1000
gamma	-13.9086	-4.26363	-398	1000
gamma	-5.7623	-10.2866	-398	1000
gamma	5.00469	-1.89145	-399.953	465.494
gamma	9.07443	-0.272658	-398	465.494
gamma	-13.4504	-3.37624	-398.01	510.867
gamma	-13.466	-3.36986	-398	510.867
gamma	2.99104	-41.8362	-398	996.974
gamma	5.38297	12.1943	-398	1000
gamma	19.1834	-12.8188	-398	1000
gamma	33.064	-55.3589	-401.663	430.252
gamma	31.3427	-49.3035	-398.134	0
gamma	13.1737	6.38032	-398	1000
gamma	14.0664	5.13057	-399.029	669.832
gamma	13.6524	5.9373	-398	669.832
gamma	3.39625	-7.45709	-398	1000
gamma	-3.34955	-8.78375	-398	1000
gamma	13.787	-8.20175	-398	1000
gamma	-1.31817	45.5256	-398	1000
gamma	52.4751	34.2142	-398	970.569
gamma	-14.2969	-108.701	-398.439	0
gamma	-0.96643	-13.5472	-398	1000
gamma	0.725602	8.39315	-398	1000
gamma	88.2412	207.142	-398	716.831
gamma	-13.5908	-2.21645	-398	1000
gamma	-3.37251	10.5132	-400.677	808.299
gamma	-3.68934	9.99821	-399.531	634.727
gamma	-3.75186	10.2216	-398	634.727
gamma	60.7018	-50.646	-398	905.055
gamma	0.199168	-4.0593	-401.769	682.023
gamma	2.37676	-6.45737	-398	682.023
gamma	10.8929	-3.92588	-398	1000
gamma	-8.66758	9.11937	-398	1000
gamma	-16.4203	69.1813	-401.353	683.725
gamma	-19.1648	71.5026	-398	683.725
gamma	16.1739	-6.40604	-398	1000
gamma	-5.99473	-4.18891	-398	1000
gamma	-1.78884	1.21825	-398.455	219.351
gamma	-1.78124	1.2038	-398.478	0
gamma	10.5669	3.04511	-398	1000
gamma	-19.1344	-14.4706	-398	1000
gamma	9.87902	10.9273	-398	1000
gamma	-12.5843	-11.5958	-398	1000
gamma	-16.1737	-8.19082	-398	1000
gamma	-423.409	85.9164	-401.725	0
gamma	20.2781	-7.38636	-398	1000
gamma	4.59816	9.03448	-399.676	305.013
gamma	3.04169	7.3215	-400.023	156.175
gamma	3.21153	7.44954	-399.634	0
gamma	0.0873652	6.02968	-398	1000
gamma	5.14997	-3.57049	-398	1000
gamma	6.45085	-10.0335	-398	1000
gamma	125.807	2.39616	-398	1000
gamma	70.1215	-436.385	-398	667.707
gamma	-13.8638	-6.41344	-398	1000
gamma	-8.18656	-1.50447	-398	1000
gamma	2.31704	-10.9404	-401.756	364.402
gamma	-0.155259	-11.5711	-401.479	0
gamma	6.36297	5.36054	-398	1000
gamma	-31.3025	93.3203	-401.864	247.724
gamma	-31.3568	93.3275	-401.91	0
gamma	-10.3847	5.54562	-398	1000
gamma	-9.53248	-7.08926	-398	1000
gamma	-1.51136	7.25655	-398	1000
gamma	13.1185	-3.09023	-398	1000
gamma	-18.3811	-9.8802	-398	1000
gamma	838.472	863.23	-398.831	0
gamma	8.43153	-9.774	-398	1000
gamma	12.0611	5.57997	-398.313	301.992
gamma	11.6755	6.70163	-398.535	209.321
gamma	11.1263	6.6182	-399.348	0
gamma	6.61191	1.66603	-398	1000
gamma	15.4014	131.684	-398	1000
gamma	-17.6422	-11.9044	-398	1000
gamma	-16.5907	0.593191	-398	1000
gamma	16.1858	9.4102	-398	1000
gamma	-113.358	-495.696	-401.095	0
gamma	-27.4896	3.78063	-398.692	866.364
gamma	-27.6696	4.0447	-398	866.364
gamma	10.5147	8.25978	-400.838	0
gamma	14.394	8.71284	-400.975	0
gamma	-5.97164	5.7393	-399.857	264.36
gamma	-8.35738	1.75869	-402	264.36
gamma	-179.596	-12.3837	-398	847.216
gamma	-24.3434	-4.86803	-398	1000
gamma	-176.019	-182.823	-398	798.12
gamma	12.1937	-9.65555	-398.672	230.919
gamma	13.2097	-10.5729	-400.092	0
gamma	10.8397	-11.8262	-401.356	806.806
gamma	9.77457	-13.3452	-398	806.806
gamma	-16.3369	11.561	-398	1000
gamma	12.4155	-9.47273	-401.596	466.16
gamma	14.1549	-7.79166	-400.504	0
gamma	7.63716	0.00359809	-398	1000
gamma	-15.8549	-160.15	-398	1000
gamma	-7.66793	-12.3691	-398	1000
gamma	-93.1224	46.2492	-398.361	0
gamma	-13.307	-7.10858	-398	1000
gamma	11.9682	0.967088	-398	1000
gamma	15.045	-1.11896	-398	1000
gamma	10.566	-170.963	-398	798.751
gamma	12.5063	-3.72779	-398	1000
gamma	-17.2609	3.11894	-399.053	780.285
gamma	-17.8646	2.8289	-398	780.285
gamma	-1.55284	5.21691	-399.503	732.191
gamma	-1.56209	4.16074	-398	732.191
gamma	190.67	606.042	-398	671.002
gamma	-9.84305	-3.48377	-398	1000
gamma	13.8929	10.3204	-398	1000
gamma	3.30281	170.257	-398	1000
gamma	-13.8473	8.38763	-398	1000
gamma	4.57801	-4.35738	-400.978	209.755
gamma	4.38309	-4.59242	-401.724	0
gamma	16.6033	-0.517853	-398.145	788.044
gamma	16.5446	-0.462097	-398	788.044
gamma	0.0662544	-4.68235	-398	1000
gamma	-271.352	8.46228	-401.5	645.691
gamma	-274.114	6.59753	-398	645.691
gamma	12.2746	2.05412	-398	1000
gamma	-240.179	624.911	-398.318	0
gamma	13.6785	96.1244	-398	1000
gamma	3.8423	157.717	-398	1000
gamma	7.54901	0.197434	-398	1000
gamma	16.7896	5.99736	-398	1000
gamma	-6.82858	1.06112	-401.989	0
gamma	11.7255	-1.23957	-400.304	475.293
gamma	12.286	-1.67372	-399.976	297.88
gamma	12.4995	-1.56633	-399.993	0
gamma	15.4058	10.6171	-398	1000
gamma	-11.1383	7.25654	-398	1000
gamma	4.18556	-156.323	-398	1000
gamma	1.43136	2.53883	-398	1000
gamma	-69.3644	28.9661	-398	908.692
gamma	7.38802	3.38493	-398	1000
gamma	5.50023	10.7521	-398	1000
gamma	17.7921	2.46609	-398	1000
gamma	5.54167	5.42276	-400.643	0
gamma	17.2538	-12.5446	-399.089	946.268
gamma	17.5539	-12.5397	-398	946.268
gamma	-6.06433	10.6979	-399.305	0
gamma	4.2839	0.609083	-398	1000
gamma	6.88301	9.18001	-398	1000
gamma	17.7249	-55.2386	-399.591	215.671
gamma	17.5674	-55.4069	-399.901	0
gamma	-12.3292	13.5509	-398	1000
gamma	1.55871	6.80117	-398	1000
gamma	-3.44149	12.9113	-398	1000
gamma	7.14139	-5.01362	-398	1000
gamma	86.4884	-37.8526	-398	921.604
gamma	18.2383	-6.15749	-398	1000
gamma	1.5772	-3.551	-398.328	0
gamma	-6.76626	-3.60932	-398	1000
gamma	9.5941	1.90551	-398	1000
gamma	-163.506	198.847	-399.2	0
gamma	5.38206	-1.96811	-398.225	0
gamma	17.4713	-78.9195	-401.715	365.882
gamma	14.1121	-78.5901	-401.179	0
gamma	13.7249	12.2527	-398	1000
gamma	2.61874	7.67774	-401.002	0
gamma	9.91555	4.07782	-398	1000
gamma	67.4512	10.5635	-398.064	0
gamma	-16.1306	10.4077	-401.078	927.834
gamma	-16.8192	11.1319	-398	927.834
gamma	4.54028	36.2853	-398	1000
gamma	17.7482	3.14809	-398	1000
gamma	9.62693	-8.23928	-398	1000
gamma	-4.69155	8.5537	-398	1000
gamma	-9.47812	-9.36342	-398	1000
gamma	-12.5698	11.0858	-398	1000
gamma	42.7435	3.252	-399.527	0
gamma	-0.947237	-86.8427	-401.619	208.747
gamma	-1.071	-86.5743	-402	208.747
gamma	-18.2931	6.10245	-398	1000
gamma	-75.6668	10.0731	-398	965.863
gamma	17.8347	-6.95664	-398	1000
gamma	7.56464	5.81421	-398	1000
gamma	3.60328	-5.54226	-398.927	380.133
gamma	-1.21139	-8.09003	-398	380.133
gamma	-898.605	-839.83	-398.298	337.076
gamma	-899.261	-841.235	-398.295	0
gamma	15.4048	-5.65748	-398	1000
gamma	2.02139	3.06223	-398	1000
gamma	0.786589	4.58275	-398	1000
gamma	-140.435	18.1508	-398	887.34
gamma	-147.98	18.2843	-400.409	0
gamma	-158.469	116.711	-398.013	0
gamma	5.62418	-3.17179	-398	1000
gamma	-16.8953	-7.59746	-398	1000
gamma	-14.8113	-1.97447	-398	1000
gamma	-11.2786	10.9006	-400.292	0
gamma	-16.0405	-1.2395	-398	1000
gamma	-2.06151	2.55362	-400.424	284.559
gamma	-3.53533	1.01363	-401.055	0
gamma	-1.6105	2.47753	-400.775	0
gamma	11.0272	2.2131	-398	1000
gamma	-7.59694	3.99991	-398	1000
gamma	-113.69	-146.972	-398.03	0
gamma	4.03445	1.54455	-398	1000
gamma	-11.2119	1.24669	-398	1000
gamma	19.4889	-7.06101	-398	1000
gamma	6.26848	166.767	-400.287	282.999
gamma	3.08922	166.926	-401.321	0
gamma	-16.2903	3.49344	-400.755	0
gamma	-10.1844	10.0487	-398	1000
gamma	-9.3349	0.147969	-398	1000
gamma	-12.3939	8.80565	-398	1000
gamma	-10.8143	-0.388547	-398	1000
gamma	16.1021	-11.4565	-398	1000
gamma	0.94117	9.90736	-398	1000
gamma	1.88409	6.95285	-398	1000
gamma	-88.0847	-128.245	-398.466	758.801
gamma	-88.0884	-128.272	-398.096	551.634
gamma	-88.068	-128.201	-398	551.634
gamma	-12.373	-6.02321	-398	1000
gamma	15.2305	-0.692363	-398.182	0
gamma	-17.8366	4.92566	-398	1000
gamma	-17.0413	5.9985	-400.161	735.396
gamma	-16.0233	7.08602	-398	735.396
gamma	-151.501	-81.4506	-398	842.862
gamma	-6.76931	-6.91913	-398.902	0
gamma	-0.308633	-0.928037	-398	1000
gamma	-13.7686	1.94772	-398	1000
gamma	15.0777	2.82427	-398	1000
gamma	13.4064	5.71571	-398.714	242.861
gamma	13.7417	5.88123	-399.003	0
gamma	-3.03373	-10.8189	-398	1000
gamma	46.1898	31.3051	-398	976.951
gamma	-23.2745	7.0991	-398	1000
gamma	11.7639	5.07624	-400.216	615.485
gamma	13.0757	7.16893	-398	615.485
gamma	18.0042	-20.1914	-398	1000
gamma	-51.1888	221.51	-398.947	0
gamma	10.8242	6.55163	-400.864	0
gamma	14.1302	-2.91992	-398	1000
gamma	17.6998	9.92966	-398	1000
gamma	8.4919	8.17895	-398	1000
gamma	-9.32222	-6.42908	-398	1000
gamma	-8.92722	-8.47052	-401.37	278.861
gamma	-9.77646	-9.99296	-402	278.861
gamma	-11.1185	-8.08748	-399.123	323.669
gamma	-14.8306	-6.86364	-399.864	258.601
gamma	-15.3916	-5.78625	-399.439	0
gamma	10.2848	-7.37476	-398	1000
gamma	-18.053	-1.28708	-401.168	983.036
gamma	-17.8034	-1.53773	-398	983.036
gamma	3.80327	-7.03856	-398	1000
gamma	-6.26925	3.16111	-398	1000
gamma	1.78378	-4.16936	-400.167	838.952
gamma	2.2458	-5.12127	-398	838.952
gamma	325.113	-933.384	-398.156	0
gamma	5.68453	-2.5068	-398	1000
gamma	1.91162	7.69214	-401.378	697.119
gamma	-0.772185	8.14515	-398	697.119
gamma	119.944	13.9635	-398	1000
gamma	2.54175	8.66694	-398	1000
gamma	-13.4864	-9.16114	-398	1000
gamma	-11.4556	-8.45127	-398	1000
gamma	14.5526	-1.62268	-400.356	373.871
gamma	12.5221	-3.68379	-399.89	0
gamma	-14.6105	-2.9657	-398	1000
gamma	98.1725	61.3053	-398	938.497
gamma	-10.6283	-9.24519	-400.057	459.32
gamma	-11.165	-9.30526	-399.835	165.294
gamma	-8.10789	-8.27355	-400.984	0
gamma	-7.34758	-11.0313	-398	1000
gamma	-2.696	-2.50854	-398	1000
gamma	10.3487	-1.91791	-401.282	236.611
gamma	10.242	-2.17239	-401.516	0
gamma	70.7487	-103.126	-398.958	462.948
gamma	72.53	-102.123	-398	462.948
gamma	2.40345	-11.5007	-398	1000
gamma	-4.92337	0.0264409	-398	1000
gamma	8.12868	-9.09384	-401.536	379.615
gamma	8.96275	-8.47338	-401.364	0
gamma	-3.14347	-76.1184	-399.844	685.388
gamma	-3.61982	-78.0463	-398	685.388
gamma	-16.6697	8.2501	-398	1000
gamma	-1.09895	6.8113	-398.649	244.469
gamma	-1.63605	6.09031	-399.277	205.377
gamma	-2.85266	6.1405	-399.626	0
gamma	-16.4744	-9.70918	-398	1000
gamma	-8.48136	10.1601	-398	1000
gamma	-13.7786	-9.90648	-398	1000
gamma	6.31937	-4.89581	-398	1000
gamma	22.9825	-4.96913	-398.285	217.179
gamma	22.9358	-4.37635	-399.192	158.852
gamma	23.0719	-4.32684	-399.19	134.972
gamma	23.3006	-4.48627	-398.933	0
gamma	24.154	-1.52511	-398	505.233
gamma	15.3368	-1.41736	-398	1000
gamma	18.3518	2.96231	-398	1000
gamma	-4.14809	-9.73992	-398	1000
gamma	58.4308	6.5959	-398	733.798
gamma	-15.3029	1.19068	-398.378	211.457
gamma	-14.9227	1.36616	-399.223	0
gamma	-17.2236	-1.59841	-398	1000
gamma	165.007	71.5474	-401.899	365.894
gamma	168.774	81.083	-401.069	0
gamma	16.7446	-6.47712	-398	1000
gamma	1.07769	13.7227	-401.423	0
gamma	1.08287	13.7014	-401.387	0
gamma	-1.79402	6.12933	-398	1000
gamma	-7.8819	0.353736	-398	1000
gamma	-9.12694	4.43188	-398	1000
gamma	15.7961	-8.95972	-398	1000
gamma	14.6725	11.5019	-398	1000
gamma	3.95249	3.29215	-398	1000
gamma	-13.6858	4.38898	-398	1000
gamma	-4.97443	3.12806	-398	1000
gamma	-15.8218	2.80408	-398	1000
gamma	-8.81351	13.0282	-398	1000
gamma	-16.2957	0.169336	-398	1000
